2022-09-25 12:51:43,291 [AetherRepositoryConnector-repo.maven.apache.org-0-0] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-compiler-api/1.9.1/plexus-compiler-api-1.9.1.jar
2022-09-25 12:51:43,307 [AetherRepositoryConnector-repo.maven.apache.org-0-2] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-compiler-javac/1.9.1/plexus-compiler-javac-1.9.1.jar
2022-09-25 12:51:43,320 [AetherRepositoryConnector-repo.maven.apache.org-0-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-compiler-manager/1.9.1/plexus-compiler-manager-1.9.1.jar
2022-09-25 12:51:43,596 [Worker-6: Creating tomcat-maven-archetype] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: SnowRace:SnowRace-api-impl:0.0.1-SNAPSHOT @ D:\Lavori_Java\JspApp\SnowRace\SnowRace-api-impl\pom.xml.
2022-09-25 12:51:43,843 [Worker-6: Creating tomcat-maven-archetype] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/cxf/cxf-bundle-jaxrs/2.6.5/cxf-bundle-jaxrs-2.6.5.pom
2022-09-25 12:51:44,008 [Worker-6: Creating tomcat-maven-archetype] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/cxf/cxf-bundle-jaxrs/2.6.5/cxf-bundle-jaxrs-2.6.5.pom
2022-09-25 12:51:44,142 [Worker-6: Creating tomcat-maven-archetype] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/cxf/cxf-bundle-parent/2.6.5/cxf-bundle-parent-2.6.5.pom
2022-09-25 12:51:44,295 [Worker-6: Creating tomcat-maven-archetype] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/cxf/cxf-bundle-parent/2.6.5/cxf-bundle-parent-2.6.5.pom
2022-09-25 12:51:44,429 [Worker-6: Creating tomcat-maven-archetype] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/cxf/cxf-parent/2.6.5/cxf-parent-2.6.5.pom
2022-09-25 12:51:44,604 [Worker-6: Creating tomcat-maven-archetype] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/cxf/cxf-parent/2.6.5/cxf-parent-2.6.5.pom
2022-09-25 12:51:44,740 [Worker-6: Creating tomcat-maven-archetype] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/cxf/cxf/2.6.5/cxf-2.6.5.pom
2022-09-25 12:51:44,892 [Worker-6: Creating tomcat-maven-archetype] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/cxf/cxf/2.6.5/cxf-2.6.5.pom
2022-09-25 12:51:44,927 [Worker-6: Creating tomcat-maven-archetype] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/codehaus/woodstox/woodstox-core-asl/4.1.4/woodstox-core-asl-4.1.4.pom
2022-09-25 12:51:44,970 [Worker-6: Creating tomcat-maven-archetype] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/codehaus/woodstox/woodstox-core-asl/4.1.4/woodstox-core-asl-4.1.4.pom
2022-09-25 12:51:44,997 [Worker-6: Creating tomcat-maven-archetype] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/codehaus/woodstox/stax2-api/3.1.1/stax2-api-3.1.1.pom
2022-09-25 12:51:45,038 [Worker-6: Creating tomcat-maven-archetype] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/codehaus/woodstox/stax2-api/3.1.1/stax2-api-3.1.1.pom
2022-09-25 12:51:45,069 [Worker-6: Creating tomcat-maven-archetype] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/ws/xmlschema/xmlschema-core/2.0.3/xmlschema-core-2.0.3.pom
2022-09-25 12:51:45,119 [Worker-6: Creating tomcat-maven-archetype] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/ws/xmlschema/xmlschema-core/2.0.3/xmlschema-core-2.0.3.pom
2022-09-25 12:51:45,145 [Worker-6: Creating tomcat-maven-archetype] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/ws/xmlschema/xmlschema/2.0.3/xmlschema-2.0.3.pom
2022-09-25 12:51:45,186 [Worker-6: Creating tomcat-maven-archetype] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/ws/xmlschema/xmlschema/2.0.3/xmlschema-2.0.3.pom
